Date,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,zscore,price_ratio,volume_ratio,price_spread
2020-01-02,791.27,791.27,0.0,791.27,791.27,0.0,8.360651162790697,0.482919973652804,791.27
2020-01-03,766.315,766.315,35.291699449020605,836.8983988980413,695.7316011019589,-0.7071067811865483,7.995942247805983,0.636658980321654,741.36
2020-01-06,758.2566666666667,758.2566666666667,28.5930451916779,815.4427570500225,701.0705762833109,-0.5636568808472867,8.093672337985089,0.24449627944635077,742.14
2020-01-07,758.3199999999999,758.3199999999999,23.34646725595404,805.012934511908,711.6270654880918,0.00813827625040782,8.23838152495467,0.2143247431453166,758.51
2020-01-08,757.176,757.176,20.37981427785839,797.9356285557168,716.4163714442833,-0.22453590290917036,8.215032115808647,0.15455927615233434,752.5999999999999
2020-01-09,751.978,758.5266666666666,18.526069919620493,795.5788065059077,721.4745268274256,0.3645313529871247,8.206704962802524,0.14640828835458,765.28
2020-01-10,758.1519999999999,760.4842857142856,17.687244798764713,795.8587753118151,725.1097961167562,0.6640782337413399,8.082079970652972,0.08372450226323322,772.23
2020-01-13,765.316,762.6687499999999,17.50207043874689,797.6728908774937,727.6646091225061,0.873682348240784,7.760166840458811,0.07764665088843284,777.9599999999999
2020-01-14,766.0519999999999,762.6155555555556,16.372465537535216,795.360486630626,729.8706244804852,-0.02599214849956717,7.68705035971223,0.17654327809396553,762.1899999999999
2020-01-15,768.4680000000001,762.8219999999999,15.449907443088469,793.7218148861768,731.9221851138229,0.12025962012032888,7.579590431939425,0.11086124136991085,764.68
2020-01-16,767.35,762.5372727272727,14.68745865758206,791.9121900424368,733.1623554121086,-0.19385741220812996,7.544538249483115,0.15954870665932858,759.6899999999999
2020-01-17,765.3639999999999,762.5174999999999,14.004109867528836,790.5257197350576,734.5092802649423,-0.015531154929331667,7.688602263753619,0.15809076092080981,762.3
2020-01-20,759.1299999999999,761.3076923076923,14.09962479042507,789.5069418885424,733.1084427268421,-1.02965096755987,7.6099309612320765,0.21124162876481753,746.79
2020-01-21,753.898,759.5021428571428,15.137611425529752,789.7773657082023,729.2269200060832,-1.5505843159348534,7.812569418733802,0.11217000542526948,736.0300000000001
2020-01-22,748.394,758.0126666666666,15.686226654828932,789.3851199763245,726.6402133570087,-1.3293615555559544,7.881628080657206,0.1405656018110441,737.16
2020-01-23,740.454,755.63625,17.888866882319064,791.4139837646381,719.8585162353619,-1.992649966847924,8.087911006103564,0.12854831380713908,719.99
